pitcher,player_name,game_year,n,arm_angle,release_z,stuff,locp,pit,fb_VAA,n_next,arm_angle_next,release_z_next,stuff_next,locp_next,pit_next,fb_VAA_next,d_slot,d_stuff,d_loc,d_pit,d_fb_VAA
672782,"Gómez, Yoendrys",2024,214.0,41.58644859813084,5.505981308411215,91.13355140186913,99.92710280373832,97.08037383177572,-4.810848028817442,1099.0,33.75201527130603,5.541756141947225,97.11367446670008,90.67376713747092,88.16509135541506,-4.386804552495907,-7.834433326824815,5.9801230648309485,-9.253335666267404,-8.915282476360659,0.4240434763215344
621389,"Blach, Ty",2022,750.0,29.273239282846617,6.15512,92.48399467105858,103.68587537091987,90.53020023757809,-6.308596862937222,1283.0,21.504465343920913,5.746095089633671,84.099415544989,101.72877747673412,80.32085476608827,-6.13149095848561,-7.768773938925705,-8.384579126069582,-1.9570978941857504,-10.209345471489812,0.17710590445161145
670090,"Mills, Wyatt",2021,230.0,-1.7698357791754018,3.4093478260869565,107.38786026200874,93.37816593886464,99.47266375545854,-4.365599971523354,503.0,-9.448237769718418,3.2768389662027833,104.3705860280675,93.51092085556368,96.60868270271132,-3.979388886289026,-7.678401990543016,-3.0172742339412366,0.13275491669904227,-2.8639810527472207,0.3862110852343279
657277,"Webb, Logan",2021,2412.0,21.444506631804384,5.102690713101161,111.7948231201347,99.24270863259628,109.93083794465755,-6.254457868128798,3006.0,13.773175829278754,4.825755156353959,108.00955592654422,99.67350250417356,108.00654424040069,-6.255195381457712,-7.671330802525629,-3.785267193590471,0.4307938715772792,-1.9242937042568684,-0.0007375133289144742
607229,"Gsellman, Robert",2021,508.0,37.08979079632713,5.946240157480316,94.06394964871193,111.1715093676815,106.19671721311478,-6.278976726148447,207.0,29.429951690821255,5.565362318840579,88.85145631067958,114.4043689320388,106.07300970873789,-6.355488895472869,-7.659839105505874,-5.2124933380323455,3.2328595643573124,-0.12370750437689537,-0.07651216932442217
669674,"Long, Sam",2021,732.0,60.61025019863673,6.3269808743169405,106.3798087431694,95.5943442622951,96.7148087431694,-5.358357590818026,739.0,52.95277401894451,6.106021650879567,103.99706049644904,100.1405755012604,105.39982068285948,-4.894045285383054,-7.6574761796922175,-2.382748246720368,4.546231238965305,8.685011939690085,0.46431230543497204
621112,"Blackburn, Paul",2024,1212.0,49.58448844884488,6.042541254125412,88.31516358106121,109.56946949045512,101.88699914650088,-6.454786843610709,666.0,41.933921880528096,5.859174174174174,93.94594650958936,106.45174247368357,101.416696341501,-6.509707381333726,-7.650566568316783,5.6307829285281485,-3.1177270167715534,-0.4703028049998892,-0.054920537723017304
663765,"Woodford, Jake",2023,991.0,35.06984467075183,5.338607467204844,90.31155646437082,105.25480275736837,95.42452504741182,-5.743292833271491,618.0,27.449838187702266,5.174967637540452,91.41749356793729,99.25112815292044,91.7490530478841,-5.748560773355995,-7.620006483049561,1.1059371035664611,-6.003674604447923,-3.6754719995277156,-0.005267940084503486
594311,"Gustave, Jandel",2021,294.0,34.07278911564626,5.697312925170068,100.57272108843536,101.36666666666667,97.18306122448978,-5.746875610875229,486.0,26.477746601820677,5.493292181069958,102.7436051502146,104.7497424892704,102.54888412017164,-5.817800925987253,-7.595042513825582,2.1708840617792475,3.383075822603729,5.365822895681859,-0.07092531511202438
650895,"Castillo, Diego",2020,491.0,34.356786210046415,6.058798370672098,118.06119122257056,98.95335423197491,115.2675862068966,-6.106554920399613,960.0,26.808966696227245,5.737520833333334,107.47670567960093,100.98352204298742,109.66839634545056,-6.351406063279961,-7.547819513819171,-10.584485542969631,2.030167811012504,-5.599189861446035,-0.24485114288034815
